"contest_num","nickname","task","solved","count(*)"
2,ksizova,D - Гриша после дискотеки,0,9
2,ksizova,D - Гриша после дискотеки,1,1
2,kudriashovs,A - $k$-я имперская порядковая статистика,0,5
2,kudriashovs,A - $k$-я имперская порядковая статистика,1,1
2,kudriashovs,B - Сортировка подсчетом,1,1
2,kudriashovs,C - Цифровая сортировка,0,1
2,kudriashovs,C - Цифровая сортировка,1,1
2,kuksha,A - $k$-я имперская порядковая статистика,0,15
2,kuksha,A - $k$-я имперская порядковая статистика,1,1
2,kuksha,B - Сортировка подсчетом,1,1
2,kuksha,C - Цифровая сортировка,1,1
2,kuksha,D - Гриша после дискотеки,0,2
2,lKoteuka,A - $k$-я имперская порядковая статистика,0,7
2,lKoteuka,A - $k$-я имперская порядковая статистика,1,1
2,lKoteuka,B - Сортировка подсчетом,1,1
2,lKoteuka,C - Цифровая сортировка,1,1
2,lKoteuka,D - Гриша после дискотеки,0,5
2,lKoteuka,D - Гриша после дискотеки,1,1
2,lainer991,A - $k$-я имперская порядковая статистика,0,9
2,lainer991,A - $k$-я имперская порядковая статистика,1,1
2,lainer991,B - Сортировка подсчетом,1,1
2,lainer991,C - Цифровая сортировка,1,1
2,laol777,A - $k$-я имперская порядковая статистика,0,1
2,laol777,B - Сортировка подсчетом,0,1
2,laol777,B - Сортировка подсчетом,1,1
2,laol777,C - Цифровая сортировка,0,6
2,laol777,C - Цифровая сортировка,1,1
2,lena.antonova,B - Сортировка подсчетом,0,1
2,lena.antonova,B - Сортировка подсчетом,1,1
2,lena.antonova,C - Цифровая сортировка,0,1
2,linatka,A - $k$-я имперская порядковая статистика,1,1
2,linatka,B - Сортировка подсчетом,0,1
2,linatka,B - Сортировка подсчетом,1,1
2,linatka,C - Цифровая сортировка,0,1
2,linatka,C - Цифровая сортировка,1,1
2,liza.avsyannik,A - $k$-я имперская порядковая статистика,0,13
2,liza.avsyannik,A - $k$-я имперская порядковая статистика,1,1
2,liza.avsyannik,B - Сортировка подсчетом,0,1
2,liza.avsyannik,B - Сортировка подсчетом,1,1
2,liza.avsyannik,C - Цифровая сортировка,0,2
2,liza.avsyannik,C - Цифровая сортировка,1,1
2,liza.avsyannik,D - Гриша после дискотеки,0,20
2,liza.avsyannik,D - Гриша после дискотеки,1,1
2,llevcono,A - $k$-я имперская порядковая статистика,1,1
2,llevcono,B - Сортировка подсчетом,1,1
2,llevcono,C - Цифровая сортировка,1,1
2,m.shalankin,A - $k$-я имперская порядковая статистика,0,5
2,m.shalankin,A - $k$-я имперская порядковая статистика,1,1
2,m.shalankin,B - Сортировка подсчетом,0,1
2,m.shalankin,B - Сортировка подсчетом,1,1
2,m.shalankin,C - Цифровая сортировка,0,1
2,m.shalankin,C - Цифровая сортировка,1,1
2,magleb,A - $k$-я имперская порядковая статистика,0,3
2,magleb,A - $k$-я имперская порядковая статистика,1,1
2,magleb,B - Сортировка подсчетом,1,1
2,magleb,C - Цифровая сортировка,1,1
2,magleb,D - Гриша после дискотеки,0,2
2,magleb,D - Гриша после дискотеки,1,1
2,makhanko.maksim89,A - $k$-я имперская порядковая статистика,1,1
2,makhanko.maksim89,B - Сортировка подсчетом,1,1
2,makhanko.maksim89,C - Цифровая сортировка,1,1
2,makhanko.maksim89,D - Гриша после дискотеки,1,1
2,mapryl,A - $k$-я имперская порядковая статистика,0,9
2,mapryl,A - $k$-я имперская порядковая статистика,1,1
2,mapryl,B - Сортировка подсчетом,0,2
2,mapryl,B - Сортировка подсчетом,1,1
2,mapryl,C - Цифровая сортировка,1,1
2,mapryl,D - Гриша после дискотеки,0,4
2,mapryl,D - Гриша после дискотеки,1,1
2,markhubbatulin,A - $k$-я имперская порядковая статистика,0,14
2,markhubbatulin,A - $k$-я имперская порядковая статистика,1,1
2,markhubbatulin,B - Сортировка подсчетом,0,4
2,markhubbatulin,B - Сортировка подсчетом,1,1
2,markhubbatulin,C - Цифровая сортировка,0,3
2,marsenyi,A - $k$-я имперская порядковая статистика,0,21
2,marsenyi,A - $k$-я имперская порядковая статистика,1,1
2,marsenyi,B - Сортировка подсчетом,1,1
2,marsenyi,C - Цифровая сортировка,0,2
2,marsenyi,C - Цифровая сортировка,1,1
2,marsenyi,D - Гриша после дискотеки,0,3
2,marsenyi,D - Гриша после дискотеки,1,1
2,maryia,B - Сортировка подсчетом,0,1
2,maryia,B - Сортировка подсчетом,1,1
2,maryia,C - Цифровая сортировка,1,1
2,mat90x,B - Сортировка подсчетом,0,1
2,mat90x,B - Сортировка подсчетом,1,1
2,mat90x,D - Гриша после дискотеки,0,7
2,matiiv,B - Сортировка подсчетом,0,11
2,matiiv,B - Сортировка подсчетом,1,1
2,matiiv,C - Цифровая сортировка,0,1
2,matiiv,C - Цифровая сортировка,1,1
2,maxima1ist,A - $k$-я имперская порядковая статистика,0,24
2,maxima1ist,A - $k$-я имперская порядковая статистика,1,1
2,maxima1ist,B - Сортировка подсчетом,1,1
2,maxima1ist,C - Цифровая сортировка,1,1
2,maxima1ist,D - Гриша после дискотеки,0,8
2,maxima1ist,D - Гриша после дискотеки,1,1
2,miffka1992,A - $k$-я имперская порядковая статистика,0,7
2,miffka1992,A - $k$-я имперская порядковая статистика,1,1
2,miffka1992,B - Сортировка подсчетом,1,1
2,miffka1992,C - Цифровая сортировка,0,3
2,miffka1992,C - Цифровая сортировка,1,1
2,miffka1992,D - Гриша после дискотеки,0,1
2,mikhail.gashkov,A - $k$-я имперская порядковая статистика,0,13
2,mikhail.gashkov,B - Сортировка подсчетом,0,2
2,mikhail.gashkov,B - Сортировка подсчетом,1,1
2,mikhail.gashkov,C - Цифровая сортировка,0,1
2,mikhail.gashkov,C - Цифровая сортировка,1,1
2,mikhail.gashkov,D - Гриша после дискотеки,0,38
2,mivankin,A - $k$-я имперская порядковая статистика,0,55
2,mivankin,A - $k$-я имперская порядковая статистика,1,1
2,mivankin,B - Сортировка подсчетом,0,1
2,mivankin,B - Сортировка подсчетом,1,1
2,mivankin,C - Цифровая сортировка,0,1
2,mivankin,C - Цифровая сортировка,1,1
2,mivankin,D - Гриша после дискотеки,0,4
2,mivankin,D - Гриша после дискотеки,1,1
2,mlyundin,A - $k$-я имперская порядковая статистика,0,5
2,mlyundin,A - $k$-я имперская порядковая статистика,1,1
2,mlyundin,B - Сортировка подсчетом,1,1
2,mlyundin,C - Цифровая сортировка,1,1
2,mlyundin,D - Гриша после дискотеки,0,2
2,mlyundin,D - Гриша после дискотеки,1,1
2,mmcclure,A - $k$-я имперская порядковая статистика,0,12
